1,0.15139,0.16027,0.3486,0.55356,0.0030732,0.0035667,0.0012936,6.5454e-05,1.2583e-06,0.00084379,7.6559e-05,0.0050654,8.8519e-05,0.00099312,0.00014739,5.5432e-05,0.0024245,0.00062137,0.049725,0.00028719,4.994e-05,2.9222e-05,-1.523,2.8635e-05,0.0039829,0.011148,0.005208,0.014062,0.019328,0.0051771,0.0020139,0.0055169,0.0092,5.2304e-06,0.0078113,0.0025112,0.0016283,0.013017,0.0038557,0.013125,0.0046219,0.013182,0.0041854,0.018867,0.10195,0.045727,0.16211,0.0019541,0.0040128,1.9207e-05,0.016796,0.029243,0.0095524,0.0032881,0.010015,0.017506,0.010984,0.010207,0.03771,0.036335,0.025648,0.040103,0.035894,0.032034,0.029219,0.024721,0.039998,0.030297,0.026126,0.045053,0.051385,0.048315,0.051685,0.034382,0.04627,0.033889,0.042241,0.039326,0.047829,0.024485,0.015399,0.056812,0.14196,0.1839,0.18533,0.17584,0.067019,0.034167,0.036472,0.051747,0.044628,0.026779,0.0023325,0.019734,0.018189,0.014923,0.043702,0.072978,0.10197,0.019368,0.016958,0.0016,0.0011954,0.0016252,0.0044828,0.00035122,3.5289e-05,0.00057077,1.5914e-05,1.509e-06,0.00019376,0.0052946,0.0074197,0.005297,0.0035071,0.0030981,0.0066277,0.0034727,0.0083401,0.0034066,0.0067091,0.0037971,0.0088466,0.0041437,0.006308,0.0025418,0.002272,2.3581e-05,0.034167,0.030186,0.0079262,0.15456,2.0144e-08
0.15139,1,0.11911,0.069346,0.056882,0.0022544,0.00060119,0.00030603,1.2604e-05,0.00016236,0.00059029,4.1043e-05,0.00045241,3.8517e-08,9.2635e-05,0.00011529,4.4761e-05,0.00054267,5.7359e-05,0.015104,0.00017907,6.8014e-06,0.00012221,6.5828,0.00068823,0.0007784,0.003623,0.002139,0.0045715,0.0037021,0.0041936,2.9732e-06,0.0022538,0.0022005,7.5128e-06,0.0016181,0.0009145,0.00027203,0.0064918,0.006349,0.022552,0.0051103,0.011665,0.0015783,0.0087311,0.082637,0.10948,0.05773,0.0009145,0.00098422,0.0009112,0.019454,0.069112,0.024414,0.013209,0.016807,0.023771,0.012788,0.015668,0.0084315,0.0079566,0.0072609,0.0094579,0.0087518,0.0074653,0.005,0.0070406,0.0093358,0.0072245,0.0097402,0.011787,0.013098,0.010943,0.01223,0.013715,0.011867,0.0088301,0.011695,0.013019,0.014614,0.0061657,0.0034512,0.043257,0.025163,0.03401,0.036195,0.034367,0.015524,0.0049965,0.0048171,0.0032441,0.012106,0.0054047,0.0016807,0.005786,0.0041912,0.0031644,0.0072989,0.0060445,0.011667,0.013336,0.0090908,7.5674e-06,9.7857e-05,0.0012752,0.00054437,0.00055767,0.00043672,0.00025768,0.00044914,0.00044677,0.00036404,0.00077297,0.0035866,0.0023544,0.0014492,0.001887,0.0016785,0.00018496,0.0009372,1.6516e-05,0.00081154,9.6011e-05,0.00069686,0.00022486,0.00052004,0.00012974,0.0014002,7.9305e-05,0.0049965,0.0071996,0.001614,0.029688,8.1884e-06
0.16027,0.11911,1,0.068185,0.046069,0.0014306,0.0016249,2.5126e-06,6.8188e-05,0.00043719,9.3389e-05,2.0846e-05,0.00012215,0.0001859,0.00025624,9.7883e-06,0.0020609,0.00059275,0.00071256,0.0095386,0.00014272,0.00015579,0.00014596,4.355,0.00012044,0.00025725,0.003132,0.0014265,0.0067446,0.0087221,0.0050259,1.3668e-06,0.00020404,0.0021765,4.6573e-08,0.0027803,0.00047893,0.0011853,0.0068133,0.0062851,0.0068219,0.0037971,0.026359,0.0011438,0.01575,0.10822,0.035877,0.042018,7.7365e-05,0.0011303,0.00044803,0.035418,0.023426,0.020167,0.016965,0.016554,0.03163,0.033394,0.02578,0.0073982,0.01026,0.0074288,0.0067514,0.0072993,0.0059595,0.0035148,0.0064754,0.0071053,0.0061368,0.0054142,0.01308,0.018669,0.018669,0.012261,0.0077151,0.01384,0.0085767,0.011174,0.0045011,0.0077415,0.0051608,0.0027972,0.03212,0.015609,0.020153,0.026014,0.019424,0.0075567,0.0040232,0.0055679,0.005727,0.0089808,0.0068056,0.00050725,0.0047326,0.0054137,0.0059436,0.0092619,0.0038342,0.0096514,0.01072,0.0089996,6.5872e-06,5.598e-06,0.00093644,0.00027719,0.00010098,1.1334e-05,0.00027278,1.327e-05,0.00016078,0.00033356,0.00041382,0.0019752,0.0026714,0.00099398,0.00028504,0.0026339,0.00063758,0.0020493,5.6395e-05,0.0024032,0.00021148,0.0023889,0.00060347,0.001687,0.00027351,0.0019631,3.1649e-05,0.0040232,0.0063122,0.001525,0.022722,0.0007482
0.3486,0.069346,0.068185,1,0.10142,0.00078401,0.00012008,7.3684e-06,5.0159e-06,0.00016044,0.0019844,9.1092e-05,0.00035309,9.7982e-06,0.00036471,4.4772e-05,0.00073317,0.0026892,0.00061739,0.020942,1.6786e-06,5.9337e-05,2.1404e-06,-2.3076,5.2319e-05,0.0055645,0.0040447,0.0042181,0.010118,0.014461,0.006961,0.0011033,0.0026505,0.013486,0.00021844,0.012311,0.0027539,0.0031342,0.010478,0.006276,0.010918,0.0048873,0.010083,0.00084375,0.017807,0.089916,0.03211,0.07258,0.0011169,0.0034856,0.00084103,0.012202,0.019227,0.0086879,0.0064216,0.010664,0.014513,0.011112,0.012456,0.014577,0.015086,0.011809,0.016319,0.01712,0.0074721,0.0065094,0.0081504,0.012147,0.0082164,0.0064572,0.015823,0.025075,0.022156,0.016012,0.013547,0.01761,0.010329,0.014672,0.01999,0.019925,0.0096644,0.0088336,0.057223,0.043015,0.051447,0.049235,0.054122,0.024798,0.0072113,0.0088062,0.0090192,0.009547,0.013594,0.0029776,0.0067408,0.0051868,0.0040529,0.015116,0.010636,0.018671,0.011584,0.0093398,0.002288,0.0012094,0.0014051,0.0017381,0.001762,0.0006091,0.00017303,3.9044e-06,0.00012347,1.4258e-05,0.0026535,0.0035995,0.0011275,0.0029871,0.0031317,0.0041727,0.0014845,0.0034344,0.0013264,0.0025421,0.0011557,0.0041045,0.0033522,0.0039618,0.00093612,0.00029841,0.00012408,0.0072113,0.011767,0.0019812,0.055491,0.00029633
0.55356,0.056882,0.046069,0.10142,1,0.0020983,0.0041184,0.0025566,6.3944e-05,4.3535e-06,0.00082515,5.9506e-05,0.0080072,6.6186e-05,0.0020942,0.00094494,0.00018824,0.0027477,0.0019417,0.052095,1.0408e-05,0.00015469,0.00019012,-2.5815,0.00024522,0.00060196,0.013709,0.0021845,0.0039102,0.010349,0.00055151,0.0025297,0.0041513,0.0056985,2.2449e-05,0.00098664,0.0019214,0.0011796,0.0099668,0.0034739,0.0065879,0.00018133,0.0017933,0.0053208,0.014608,0.029237,0.013639,0.15062,0.0007411,0.0016939,1.6461e-05,0.0057039,0.011334,0.0043835,0.0030069,0.0050069,0.0047555,0.0025785,0.0035101,0.047765,0.04517,0.035089,0.048674,0.04166,0.044207,0.046735,0.034402,0.054355,0.038881,0.030503,0.0487,0.064427,0.062631,0.065606,0.048352,0.058717,0.049965,0.054029,0.049083,0.069768,0.023828,0.0095581,0.020101,0.15658,0.22143,0.22729,0.21964,0.092685,0.055015,0.053782,0.076646,0.068519,0.029343,0.0010254,0.017947,0.017938,0.014914,0.053522,0.10629,0.14148,0.011727,0.0063662,0.0015688,0.00042411,0.00090412,0.0035806,0.00071426,0.00022609,0.00012463,3.871e-05,4.2298e-05,7.32e-05,0.0071085,0.0082253,0.0044899,0.0017148,0.001406,0.007299,0.0046018,0.0087525,0.0043488,0.008562,0.0049719,0.01004,0.0054988,0.0080263,0.0034347,0.0021751,3.2955e-05,0.055015,0.040206,0.01096,0.17777,1.4425e-05
0.0030732,0.0022544,0.0014306,0.00078401,0.0020983,1,0.070489,0.0039007,0.015541,0.11609,0.016985,0.0023402,0.10605,0.011786,0.082669,0.012942,0.013652,1.628e-05,0.026795,0.00029464,4.3195e-05,0.0002448,6.8502e-07,-9.2231,0.00035115,6.8434e-05,0.0012428,0.0023374,0.000271,0.0026378,0.00037865,0.00071478,0.00053272,0.0011728,0.00087233,0.0014447,0.0002206,6.7815e-07,0.00090358,0.00010753,0.0010267,0.00010887,0.0015805,0.0022858,0.00013353,0.00029456,0.00079169,0.0052194,0.0014362,0.0032771,0.01656,4.7918e-05,2.1595e-05,0.00049082,0.00016174,2.3932e-06,7.5369e-06,0.00028093,0.00027565,8.5492e-05,0.00024747,0.00023563,1.5623e-06,0.0004425,0.00048108,0.00026747,1.7338e-05,0.00025485,0.00029348,0.0011729,0.00047201,0.00014529,0.00037374,0.00063642,0.00027564,0.00023105,7.3409e-08,8.4915e-07,0.00082275,2.2218e-07,0.0022356,0.0010779,0.0006147,0.0044414,0.0023824,0.003436,0.0024704,0.00057201,0.0030112,0.0041031,0.0066554,0.0056252,0.00051626,0.00078796,0.0058882,0.0095096,0.0086606,0.0033032,0.010642,0.015405,9.9343e-05,6.9644e-05,0.00063983,0.00085023,0.00038196,0.00013113,0.010562,0.00062164,0.00057986,8.3908e-06,0.00017554,0.00064073,0.0011656,0.00027273,0.0012075,0.00031972,0.00047837,6.3375e-05,0.00019444,0.00086507,0.00010898,0.00069548,2.9517e-05,0.00058422,0.00039479,0.001582,5.3202e-05,0.00050943,0.00076044,0.0030112,0.00096173,0.00048927,0.0064991,0.038828
0.0035667,0.00060119,0.0016249,0.00012008,0.0041184,0.070489,1,0.0049034,0.00061856,0.073465,0.0021733,0.00036817,0.017769,0.00058423,0.0060143,0.0048354,0.0044045,0.0015214,0.017789,0.0016551,0.0017142,0.00022954,0.00013538,3.7315,0.0012001,1.6652e-05,0.0012525,7.4919e-05,0.0010912,8.9665e-05,5.3717e-05,0.00083911,5.9108e-05,0.0014017,0.0012443,0.0004377,0.0010608,1.5849e-05,0.0031841,0.0033953,0.0010007,1.0415e-06,1.1824e-06,0.0033972,0.00078321,0.00017552,0.00071717,0.015891,7.5214e-06,0.0014191,0.012004,0.000303,0.00059877,0.0010942,0.00059814,3.7915e-06,4.0738e-05,2.4659e-05,3.4882e-05,0.0054563,0.0050775,0.0020679,0.0036748,0.0053825,0.0078659,0.0062979,0.0028011,0.0065921,0.0085364,0.0038548,0.0068159,0.0047813,0.0075152,0.008961,0.0043549,0.010548,0.0061927,0.0035057,0.0016323,0.0027601,0.0044897,0.0020332,0.0015916,0.017511,0.019816,0.017091,0.013229,0.0021652,0.014077,0.0098442,0.017507,0.010041,0.0053847,0.0030498,0.0091161,0.014417,0.01278,0.015302,0.033554,0.051009,0.00087022,0.00048257,0.00010802,0.00022051,0.0013319,0.0019929,0.0045202,0.002655,0.000562,3.4105e-05,2.2211e-05,0.00084457,0.0024139,0.00088634,0.0028402,0.00017565,0.00013082,0.0022106,0.0019577,0.0014496,0.0033199,0.00052413,0.0015848,0.00049441,0.000655,0.00043244,0.00020572,0.00022526,0.00013221,0.014077,0.0075146,0.0063652,0.029146,0.056624
0.0012936,0.00030603,2.5126e-06,7.3684e-06,0.0025566,0.0039007,0.0049034,1,8.5186e-06,0.00065952,0.0058348,0.00022465,0.004558,0.00085688,0.0015983,0.0020661,0.00025604,7.3723e-06,3.7424e-05,0.00055522,0.0001578,2.3813e-05,0.00011324,-7.3381,0.003443,7.5485e-05,0.00091894,5.3164e-06,0.00022785,0.00021031,7.3906e-05,0.00085207,0.00050818,0.000392,4.9503e-07,8.2458e-07,0.0023979,2.9173e-06,0.00063331,4.9371e-05,8.2095e-05,4.9916e-05,0.00023518,0.0011221,4.4756e-05,3.6334e-06,4.5477e-06,0.0014274,6.1551e-06,0.00071987,0.00018698,0.00018265,0.00089931,5.336e-10,5.2447e-06,0.00017979,0.00040318,0.000459,0.00032195,3.2511e-06,0.0001006,2.0751e-06,4.8101e-05,5.4651e-05,0.00041561,0.00016383,0.00093742,0.00053908,0.00040605,0.000755,0.00079847,0.00036388,0.00063906,0.00043195,0.0010111,0.00040417,0.00079816,0.00014172,1.4947e-05,2.4196e-06,2.6708e-05,1.4892e-05,0.00024238,0.0022108,0.0027244,0.0044565,0.0035029,0.0020882,0.0044852,0.0037864,0.0075697,0.0030758,0.00065414,6.9178e-05,0.00064315,0.0037341,0.0034812,0.0019547,0.014136,0.011331,0.0005306,0.00029031,0.00028196,0.00012908,2.6319e-07,0.00022316,0.00090288,0.00016322,5.8722e-05,3.8641e-05,5.6472e-06,2.1156e-05,0.00031191,0.00095678,0.000267,5.7582e-05,0.00031129,0.0017866,0.00052344,0.0019382,0.00093643,0.0010817,0.00026526,0.001819,5.4799e-05,0.0014842,6.9998e-05,9.5158e-05,0.0004011,0.0044852,0.00052295,0.00066931,0.0068248,0.0074036
6.5454e-05,1.2604e-05,6.8188e-05,5.0159e-06,6.3944e-05,0.015541,0.00061856,8.5186e-06,1,1.792e-06,0.0012966,0.00058576,0.003058,0.0019796,0.0036611,0.0025706,0.00062636,2.5792e-05,2.6486e-05,6.9134e-05,0.00022202,0.00012649,0.00015787,-3.9229,0.00028807,1.1309e-05,1.1716e-05,2.5076e-09,1.6607e-05,7.1332e-07,5.6337e-05,2.337e-05,0.00032145,1.716e-05,3.4208e-05,3.8991e-05,4.6526e-05,7.3937e-05,6.8324e-05,6.9956e-05,0.00011335,0.0001876,1.7958e-06,9.6938e-05,6.7411e-06,9.7342e-06,9.7418e-05,0.00011932,0.00014863,5.0425e-05,0.00047442,2.4175e-06,3.9036e-05,0.00022077,5.27e-05,6.3728e-07,0.00088955,0.00054746,0.00012961,0.00028293,2.0788e-05,4.4803e-05,3.2478e-06,4.0292e-05,4.0869e-05,0.0001592,5.0812e-06,7.3207e-06,3.3514e-05,0.00033666,0.0002289,0.00011112,0.000103,0.00035256,0.00035178,0.00014726,8.8744e-05,5.2744e-05,4.3866e-05,0.00096114,0.00014192,0.00049225,0.00014835,0.00018697,0.00077086,0.00012622,9.474e-06,0.00012561,0.00042628,0.00062226,0.00027389,2.0292e-05,0.0001222,9.9909e-05,7.6817e-07,8.8256e-05,1.2476e-05,0.00026001,0.00018439,0.00045591,0.000732,8.2576e-05,6.8203e-07,0.00010183,0.00031478,0.0004931,0.0011873,0.0001544,4.3049e-08,3.5573e-05,0.00090227,0.00062495,0.00010537,0.00044323,0.00016226,0.00011282,0.00051397,0.00045983,4.7721e-05,0.00033793,0.00014632,0.00026131,2.9803e-05,0.00038276,1.6852e-05,0.00030248,6.1116e-05,0.00033634,4.5709e-05,0.00042628,6.4698e-05,0.00016211,0.00010908,0.0032556
1.2583e-06,0.00016236,0.00043719,0.00016044,4.3535e-06,0.11609,0.073465,0.00065952,1.792e-06,1,0.00078895,0.0016607,0.0068616,0.0049522,0.0027803,0.001681,0.044185,0.0022379,0.034266,0.0028286,0.00030006,0.00011516,1.3012e-05,-2.658,0.002545,9.4611e-06,0.00068805,4.9181e-05,0.0010797,2.4993e-05,0.00062502,3.826e-05,0.00012275,0.00032121,0.00076476,0.00029797,0.00024537,0.0012479,0.00038032,0.0007389,0.00046984,0.00068704,0.0017619,0.0015302,3.72e-05,0.0001339,3.9849e-05,0.00095948,0.00024537,0.00055164,0.026627,1.9127e-05,7.6444e-05,8.5961e-06,1.3978e-08,0.0002717,0.0003921,1.4777e-06,0.00021346,0.0019533,0.0011713,0.001172,0.0030815,0.00058009,0.002335,0.00098678,0.0025953,0.001187,0.0016834,0.00040727,0.00059572,0.00016671,0.00012577,0.00036194,0.0014711,0.00010768,0.00064637,0.0021006,0.0038791,5.9623e-05,7.7807e-05,0.0013947,0.00013401,0.00062877,3.7634e-05,0.00090446,0.00059214,0.00015319,0.00083963,0.0011057,0.0023175,0.00021669,0.00030097,0.00020162,0.003417,0.0031836,0.0033536,0.00050399,0.0038885,0.002954,1.1268e-05,0.00030366,0.00018287,0.00038412,0.00059988,0.00040952,0.025383,0.00089863,9.0255e-05,0.00023418,0.0008051,0.0017047,0.0036553,0.0019466,0.00024725,0.0004283,0.00041535,0.0001311,0.00092785,0.0009565,0.0010718,0.00071649,0.00097102,0.00070086,0.0023307,0.0012949,0.0015172,0.00027224,0.0011173,0.00083963,0.00020931,3.2372e-05,0.0034402,0.031409
